OID_,bouguer,X,Y,mag,bedmachine,roughness,beta,water,reflectivity
1998,12,1861.765274967765436,-1115337.122956745093688,,,,,,
1999,13,11839.751347254030406,-1115337.122956745093688,,,,,,
2000,15,21817.737419540295377,-1115337.122956745093688,,,,,,
2001,17,31795.723491826560348,-1115337.122956745093688,,,,,,
2002,19,41773.709564112825319,-1115337.122956745093688,,,,,,
2003,20,51751.695636399090290,-1115337.122956745093688,,,,,,
2004,-4,-267543.858676761854440,-1125315.109029031358659,,,,,,
2005,4,-257565.872604475589469,-1125315.109029031358659,,,,,,
2006,7,-247587.886532189324498,-1125315.109029031358659,,,,,,
2007,9,-237609.900459903059527,-1125315.109029031358659,,,,,,
2008,11,-227631.914387616794556,-1125315.109029031358659,,,,,,
2009,13,-217653.928315330529585,-1125315.109029031358659,,,,,,
2010,14,-207675.942243044031784,-1125315.109029031358659,,,,,,
2011,16,-197697.956170757766813,-1125315.109029031358659,,,,,,
2012,16,-187719.970098471501842,-1125315.109029031358659,,,,,,
2013,17,-177741.984026185236871,-1125315.109029031358659,,,,,,
2014,16,-167763.997953898971900,-1125315.109029031358659,,,,,,
2015,16,-157786.011881612706929,-1125315.109029031358659,,,,,,
2016,17,-147808.025809326441959,-1125315.109029031358659,,,,,,
2017,18,-137830.039737040176988,-1125315.109029031358659,,,,,,
2018,20,-127852.053664753912017,-1125315.109029031358659,,,,,,
2019,21,-117874.067592467647046,-1125315.109029031358659,,,,,,
2020,22,-107896.081520181382075,-1125315.109029031358659,,,,,,
2021,21,-97918.095447895117104,-1125315.109029031358659,,,,,,
2022,19,-87940.109375608852133,-1125315.109029031358659,,,,,,
2023,16,-77962.123303322587162,-1125315.109029031358659,,,,,,
2024,13,-67984.137231036322191,-1125315.109029031358659,,,,,,
2025,11,-58006.151158750057220,-1125315.109029031358659,,,,,,
2026,9,-48028.165086463792250,-1125315.109029031358659,,,,,,
2027,8,-38050.179014177527279,-1125315.109029031358659,,,,,,
2028,9,-28072.192941891262308,-1125315.109029031358659,,,,,,
2029,10,-18094.206869604997337,-1125315.109029031358659,,,,,,
2030,11,-8116.220797318732366,-1125315.109029031358659,,,,,,
2031,13,1861.765274967765436,-1125315.109029031358659,,,,,,
2032,15,11839.751347254030406,-1125315.109029031358659,,,,,,
2033,17,21817.737419540295377,-1125315.109029031358659,,,,,,
2034,20,31795.723491826560348,-1125315.109029031358659,,,,,,
2035,21,41773.709564112825319,-1125315.109029031358659,,,,,,
2036,21,51751.695636399090290,-1125315.109029031358659,,,,,,
2037,-2,-267543.858676761854440,-1135293.095101317856461,,,,,,
2038,6,-257565.872604475589469,-1135293.095101317856461,,,,,,
2039,7,-247587.886532189324498,-1135293.095101317856461,,,,,,
2040,7,-237609.900459903059527,-1135293.095101317856461,,,,,,
2041,10,-227631.914387616794556,-1135293.095101317856461,,,,,,
2042,12,-217653.928315330529585,-1135293.095101317856461,,,,,,
2043,13,-207675.942243044031784,-1135293.095101317856461,,,,,,
2044,14,-197697.956170757766813,-1135293.095101317856461,,,,,,
2045,14,-187719.970098471501842,-1135293.095101317856461,,,,,,
2046,13,-177741.984026185236871,-1135293.095101317856461,,,,,,
2047,12,-167763.997953898971900,-1135293.095101317856461,,,,,,
2048,12,-157786.011881612706929,-1135293.095101317856461,,,,,,
2049,13,-147808.025809326441959,-1135293.095101317856461,,,,,,
2050,15,-137830.039737040176988,-1135293.095101317856461,,,,,,
2051,17,-127852.053664753912017,-1135293.095101317856461,,,,,,
2052,20,-117874.067592467647046,-1135293.095101317856461,,,,,,
2053,22,-107896.081520181382075,-1135293.095101317856461,,,,,,
2054,22,-97918.095447895117104,-1135293.095101317856461,,,,,,
2055,20,-87940.109375608852133,-1135293.095101317856461,,,,,,
2056,16,-77962.123303322587162,-1135293.095101317856461,,,,,,
2057,13,-67984.137231036322191,-1135293.095101317856461,,,,,,
2058,10,-58006.151158750057220,-1135293.095101317856461,,,,,,
2059,8,-48028.165086463792250,-1135293.095101317856461,,,,,,
2060,7,-38050.179014177527279,-1135293.095101317856461,,,,,,
2061,8,-28072.192941891262308,-1135293.095101317856461,,,,,,
2062,10,-18094.206869604997337,-1135293.095101317856461,,,,,,
2063,11,-8116.220797318732366,-1135293.095101317856461,,,,,,
2064,13,1861.765274967765436,-1135293.095101317856461,,,,,,
2065,16,11839.751347254030406,-1135293.095101317856461,,,,,,
2066,19,21817.737419540295377,-1135293.095101317856461,,,,,,
2067,21,31795.723491826560348,-1135293.095101317856461,,,,,,
2068,23,41773.709564112825319,-1135293.095101317856461,,,,,,
2069,24,51751.695636399090290,-1135293.095101317856461,,,,,,
2070,0,-267543.858676761854440,-1145271.081173604121432,,,,,,
2071,10,-257565.872604475589469,-1145271.081173604121432,,,,,,
2072,4,-247587.886532189324498,-1145271.081173604121432,,,,,,
2073,4,-237609.900459903059527,-1145271.081173604121432,,,,,,
2074,8,-227631.914387616794556,-1145271.081173604121432,,,,,,
2075,11,-217653.928315330529585,-1145271.081173604121432,,,,,,
2076,12,-207675.942243044031784,-1145271.081173604121432,,,,,,
2077,12,-197697.956170757766813,-1145271.081173604121432,,,,,,
2078,11,-187719.970098471501842,-1145271.081173604121432,,,,,,
2079,10,-177741.984026185236871,-1145271.081173604121432,,,,,,
2080,8,-167763.997953898971900,-1145271.081173604121432,,,,,,
2081,7,-157786.011881612706929,-1145271.081173604121432,,,,,,
2082,8,-147808.025809326441959,-1145271.081173604121432,,,,,,
2083,11,-137830.039737040176988,-1145271.081173604121432,,,,,,
2084,15,-127852.053664753912017,-1145271.081173604121432,,,,,,
2085,19,-117874.067592467647046,-1145271.081173604121432,,,,,,
2086,22,-107896.081520181382075,-1145271.081173604121432,,,,,,
2087,24,-97918.095447895117104,-1145271.081173604121432,,,,,,
2088,21,-87940.109375608852133,-1145271.081173604121432,,,,,,
2089,17,-77962.123303322587162,-1145271.081173604121432,,,,,,
2090,13,-67984.137231036322191,-1145271.081173604121432,,,,,,
2091,9,-58006.151158750057220,-1145271.081173604121432,,,,,,
2092,6,-48028.165086463792250,-1145271.081173604121432,,,,,,
2093,5,-38050.179014177527279,-1145271.081173604121432,,,,,,
2094,7,-28072.192941891262308,-1145271.081173604121432,,,,,,
2095,9,-18094.206869604997337,-1145271.081173604121432,,,,,,
2096,11,-8116.220797318732366,-1145271.081173604121432,,,,,,
2097,12,1861.765274967765436,-1145271.081173604121432,,,,,,
2098,16,11839.751347254030406,-1145271.081173604121432,,,,,,
2099,19,21817.737419540295377,-1145271.081173604121432,,,,,,
2100,22,31795.723491826560348,-1145271.081173604121432,,,,,,
2101,24,41773.709564112825319,-1145271.081173604121432,,,,,,
2102,25,51751.695636399090290,-1145271.081173604121432,,,,,,
2103,7,-267543.858676761854440,-1155249.067245890386403,,,,,,
2104,6,-257565.872604475589469,-1155249.067245890386403,,,,,,
2105,-3,-247587.886532189324498,-1155249.067245890386403,,,,,,
2106,0,-237609.900459903059527,-1155249.067245890386403,,,,,,
2107,7,-227631.914387616794556,-1155249.067245890386403,,,,,,
2108,10,-217653.928315330529585,-1155249.067245890386403,,,,,,
2109,11,-207675.942243044031784,-1155249.067245890386403,,,,,,
2110,10,-197697.956170757766813,-1155249.067245890386403,,,,,,
2111,9,-187719.970098471501842,-1155249.067245890386403,,,,,,
2112,8,-177741.984026185236871,-1155249.067245890386403,,,,,,
2113,5,-167763.997953898971900,-1155249.067245890386403,,,,,,
2114,2,-157786.011881612706929,-1155249.067245890386403,,,,,,
2115,4,-147808.025809326441959,-1155249.067245890386403,,,,,,
2116,7,-137830.039737040176988,-1155249.067245890386403,,,,,,
2117,12,-127852.053664753912017,-1155249.067245890386403,,,,,,
2118,17,-117874.067592467647046,-1155249.067245890386403,,,,,,
2119,22,-107896.081520181382075,-1155249.067245890386403,,,,,,
2120,25,-97918.095447895117104,-1155249.067245890386403,,,,,,
2121,21,-87940.109375608852133,-1155249.067245890386403,,,,,,
2122,16,-77962.123303322587162,-1155249.067245890386403,,,,,,
2123,12,-67984.137231036322191,-1155249.067245890386403,,,,,,
2124,8,-58006.151158750057220,-1155249.067245890386403,,,,,,
2125,4,-48028.165086463792250,-1155249.067245890386403,,,,,,
2126,4,-38050.179014177527279,-1155249.067245890386403,,,,,,
2127,6,-28072.192941891262308,-1155249.067245890386403,,,,,,
2128,8,-18094.206869604997337,-1155249.067245890386403,,,,,,
2129,10,-8116.220797318732366,-1155249.067245890386403,,,,,,
2130,13,1861.765274967765436,-1155249.067245890386403,,,,,,
2131,16,11839.751347254030406,-1155249.067245890386403,,,,,,
2132,20,21817.737419540295377,-1155249.067245890386403,,,,,,
2133,23,31795.723491826560348,-1155249.067245890386403,,,,,,
2134,25,41773.709564112825319,-1155249.067245890386403,,,,,,
2135,26,51751.695636399090290,-1155249.067245890386403,,,,,,
2136,3,-267543.858676761854440,-1165227.053318176651374,,,,,,
2137,4,-257565.872604475589469,-1165227.053318176651374,,,,,,
2138,0,-247587.886532189324498,-1165227.053318176651374,,,,,,
2139,2,-237609.900459903059527,-1165227.053318176651374,,,,,,
2140,10,-227631.914387616794556,-1165227.053318176651374,,,,,,
2141,13,-217653.928315330529585,-1165227.053318176651374,,,,,,
2142,12,-207675.942243044031784,-1165227.053318176651374,,,,,,
2143,10,-197697.956170757766813,-1165227.053318176651374,,,,,,
2144,7,-187719.970098471501842,-1165227.053318176651374,,,,,,
2145,8,-177741.984026185236871,-1165227.053318176651374,,,,,,
2146,5,-167763.997953898971900,-1165227.053318176651374,,,,,,
2147,1,-157786.011881612706929,-1165227.053318176651374,,,,,,
2148,1,-147808.025809326441959,-1165227.053318176651374,,,,,,
2149,4,-137830.039737040176988,-1165227.053318176651374,,,,,,
2150,8,-127852.053664753912017,-1165227.053318176651374,,,,,,
2151,14,-117874.067592467647046,-1165227.053318176651374,,,,,,
2152,17,-107896.081520181382075,-1165227.053318176651374,,,,,,
2153,19,-97918.095447895117104,-1165227.053318176651374,,,,,,
2154,17,-87940.109375608852133,-1165227.053318176651374,,,,,,
2155,14,-77962.123303322587162,-1165227.053318176651374,,,,,,
2156,11,-67984.137231036322191,-1165227.053318176651374,,,,,,
2157,8,-58006.151158750057220,-1165227.053318176651374,,,,,,
2158,5,-48028.165086463792250,-1165227.053318176651374,,,,,,
2159,4,-38050.179014177527279,-1165227.053318176651374,,,,,,
2160,5,-28072.192941891262308,-1165227.053318176651374,,,,,,
2161,7,-18094.206869604997337,-1165227.053318176651374,,,,,,
2162,9,-8116.220797318732366,-1165227.053318176651374,,,,,,
2163,13,1861.765274967765436,-1165227.053318176651374,,,,,,
2164,17,11839.751347254030406,-1165227.053318176651374,,,,,,
2165,21,21817.737419540295377,-1165227.053318176651374,,,,,,
2166,23,31795.723491826560348,-1165227.053318176651374,,,,,,
2167,24,41773.709564112825319,-1165227.053318176651374,,,,,,
2168,25,51751.695636399090290,-1165227.053318176651374,,,,,,
2169,3,-267543.858676761854440,-1175205.039390462916344,,,,,,
2170,6,-257565.872604475589469,-1175205.039390462916344,,,,,,
2171,6,-247587.886532189324498,-1175205.039390462916344,,,,,,
2172,10,-237609.900459903059527,-1175205.039390462916344,,,,,,
2173,16,-227631.914387616794556,-1175205.039390462916344,,,,,,
2174,16,-217653.928315330529585,-1175205.039390462916344,,,,,,
2175,14,-207675.942243044031784,-1175205.039390462916344,,,,,,
2176,11,-197697.956170757766813,-1175205.039390462916344,,,,,,
2177,4,-187719.970098471501842,-1175205.039390462916344,,,,,,
2178,10,-177741.984026185236871,-1175205.039390462916344,,,,,,
2179,5,-167763.997953898971900,-1175205.039390462916344,,,,,,
2180,0,-157786.011881612706929,-1175205.039390462916344,,,,,,
2181,-3,-147808.025809326441959,-1175205.039390462916344,,,,,,
2182,0,-137830.039737040176988,-1175205.039390462916344,,,,,,
2183,5,-127852.053664753912017,-1175205.039390462916344,,,,,,
2184,10,-117874.067592467647046,-1175205.039390462916344,,,,,,
2185,13,-107896.081520181382075,-1175205.039390462916344,,,,,,
2186,12,-97918.095447895117104,-1175205.039390462916344,,,,,,
2187,11,-87940.109375608852133,-1175205.039390462916344,,,,,,
2188,11,-77962.123303322587162,-1175205.039390462916344,,,,,,
2189,10,-67984.137231036322191,-1175205.039390462916344,,,,,,
2190,8,-58006.151158750057220,-1175205.039390462916344,,,,,,
2191,5,-48028.165086463792250,-1175205.039390462916344,,,,,,
2192,3,-38050.179014177527279,-1175205.039390462916344,,,,,,
2193,3,-28072.192941891262308,-1175205.039390462916344,,,,,,
2194,5,-18094.206869604997337,-1175205.039390462916344,,,,,,
2195,8,-8116.220797318732366,-1175205.039390462916344,,,,,,
2196,12,1861.765274967765436,-1175205.039390462916344,,,,,,
2197,17,11839.751347254030406,-1175205.039390462916344,,,,,,
2198,22,21817.737419540295377,-1175205.039390462916344,,,,,,
2199,25,31795.723491826560348,-1175205.039390462916344,,,,,,
2200,23,41773.709564112825319,-1175205.039390462916344,,,,,,
2201,22,51751.695636399090290,-1175205.039390462916344,,,,,,
2202,7,-267543.858676761854440,-1185183.025462749181315,,,,,,
2203,10,-257565.872604475589469,-1185183.025462749181315,,,,,,
2204,11,-247587.886532189324498,-1185183.025462749181315,,,,,,
2205,14,-237609.900459903059527,-1185183.025462749181315,,,,,,
2206,17,-227631.914387616794556,-1185183.025462749181315,,,,,,
2207,15,-217653.928315330529585,-1185183.025462749181315,,,,,,
2208,13,-207675.942243044031784,-1185183.025462749181315,,,,,,
2209,9,-197697.956170757766813,-1185183.025462749181315,,,,,,
2210,5,-187719.970098471501842,-1185183.025462749181315,,,,,,
2211,5,-177741.984026185236871,-1185183.025462749181315,,,,,,
2212,1,-167763.997953898971900,-1185183.025462749181315,,,,,,
2213,-5,-157786.011881612706929,-1185183.025462749181315,,,,,,
2214,-8,-147808.025809326441959,-1185183.025462749181315,,,,,,
2215,-3,-137830.039737040176988,-1185183.025462749181315,,,,,,
2216,3,-127852.053664753912017,-1185183.025462749181315,,,,,,
2217,9,-117874.067592467647046,-1185183.025462749181315,,,,,,
2218,10,-107896.081520181382075,-1185183.025462749181315,,,,,,
2219,7,-97918.095447895117104,-1185183.025462749181315,,,,,,
2220,6,-87940.109375608852133,-1185183.025462749181315,,,,,,
2221,8,-77962.123303322587162,-1185183.025462749181315,,,,,,
2222,9,-67984.137231036322191,-1185183.025462749181315,,,,,,
2223,9,-58006.151158750057220,-1185183.025462749181315,,,,,,
2224,4,-48028.165086463792250,-1185183.025462749181315,,,,,,
2225,0,-38050.179014177527279,-1185183.025462749181315,,,,,,
2226,0,-28072.192941891262308,-1185183.025462749181315,,,,,,
2227,2,-18094.206869604997337,-1185183.025462749181315,,,,,,
2228,6,-8116.220797318732366,-1185183.025462749181315,,,,,,
2229,11,1861.765274967765436,-1185183.025462749181315,,,,,,
2230,17,11839.751347254030406,-1185183.025462749181315,,,,,,
2231,24,21817.737419540295377,-1185183.025462749181315,,,,,,
2232,27,31795.723491826560348,-1185183.025462749181315,,,,,,
2233,22,41773.709564112825319,-1185183.025462749181315,,,,,,
2234,17,51751.695636399090290,-1185183.025462749181315,,,,,,
2235,11,-267543.858676761854440,-1195161.011535035446286,,,,,,
2236,11,-257565.872604475589469,-1195161.011535035446286,,,,,,
2237,13,-247587.886532189324498,-1195161.011535035446286,,,,,,
2238,16,-237609.900459903059527,-1195161.011535035446286,,,,,,
2239,16,-227631.914387616794556,-1195161.011535035446286,,,,,,
2240,14,-217653.928315330529585,-1195161.011535035446286,,,,,,
2241,11,-207675.942243044031784,-1195161.011535035446286,,,,,,
2242,7,-197697.956170757766813,-1195161.011535035446286,,,,,,
2243,4,-187719.970098471501842,-1195161.011535035446286,,,,,,
2244,1,-177741.984026185236871,-1195161.011535035446286,,,,,,
2245,-4,-167763.997953898971900,-1195161.011535035446286,,,,,,
2246,-9,-157786.011881612706929,-1195161.011535035446286,,,,,,
2247,-9,-147808.025809326441959,-1195161.011535035446286,,,,,,
2248,-3,-137830.039737040176988,-1195161.011535035446286,,,,,,
2249,3,-127852.053664753912017,-1195161.011535035446286,,,,,,
2250,12,-117874.067592467647046,-1195161.011535035446286,,,,,,
2251,11,-107896.081520181382075,-1195161.011535035446286,,,,,,
2252,3,-97918.095447895117104,-1195161.011535035446286,,,,,,
2253,2,-87940.109375608852133,-1195161.011535035446286,,,,,,
2254,7,-77962.123303322587162,-1195161.011535035446286,,,,,,
2255,10,-67984.137231036322191,-1195161.011535035446286,,,,,,
2256,12,-58006.151158750057220,-1195161.011535035446286,,,,,,
2257,4,-48028.165086463792250,-1195161.011535035446286,,,,,,
2258,-4,-38050.179014177527279,-1195161.011535035446286,,,,,,
2259,-3,-28072.192941891262308,-1195161.011535035446286,,,,,,
2260,-1,-18094.206869604997337,-1195161.011535035446286,,,,,,
2261,5,-8116.220797318732366,-1195161.011535035446286,,,,,,
2262,12,1861.765274967765436,-1195161.011535035446286,,,,,,
2263,19,11839.751347254030406,-1195161.011535035446286,,,,,,
2264,27,21817.737419540295377,-1195161.011535035446286,,,,,,
2265,31,31795.723491826560348,-1195161.011535035446286,,,,,,
2266,20,41773.709564112825319,-1195161.011535035446286,,,,,,
2267,10,51751.695636399090290,-1195161.011535035446286,,,,,,
2268,-1,-267543.858676761854440,-1205138.997607321711257,,,,,,
2269,5,-257565.872604475589469,-1205138.997607321711257,,,,,,
2270,10,-247587.886532189324498,-1205138.997607321711257,,,,,,
2271,16,-237609.900459903059527,-1205138.997607321711257,,,,,,
2272,14,-227631.914387616794556,-1205138.997607321711257,,,,,,
2273,11,-217653.928315330529585,-1205138.997607321711257,,,,,,
2274,9,-207675.942243044031784,-1205138.997607321711257,,,,,,
